filename,fold,target,category,clip_id,take,file_type,vibration_type
5-253101-C-49-vib-hapticgen.wav,5,49,hand_saw,253101,C,vibration,hapticgen
2-135860-A-49-vib-hapticgen.wav,2,49,hand_saw,135860,A,vibration,hapticgen
2-37870-A-2-vib-freqshift.wav,2,2,pig,37870,A,vibration,freqshift
2-96904-A-27-vib-hapticgen.wav,2,27,brushing_teeth,96904,A,vibration,hapticgen
1-187207-A-20-vib-pitchmatch.wav,1,20,crying_baby,187207,A,vibration,pitchmatch
5-199284-B-45-vib-freqshift.wav,5,45,train,199284,B,vibration,freqshift
5-157204-A-16-vib-percept.wav,5,16,wind,157204,A,vibration,percept
1-22804-A-46-vib-freqshift.wav,1,46,church_bells,22804,A,vibration,freqshift
5-210540-A-13-vib-hapticgen.wav,5,13,crickets,210540,A,vibration,hapticgen
5-188655-A-10-vib-pitchmatch.wav,5,10,rain,188655,A,vibration,pitchmatch
3-253084-B-2-vib-freqshift.wav,3,2,pig,253084,B,vibration,freqshift
4-174860-A-3-vib-percept.wav,4,3,cow,174860,A,vibration,percept
2-94230-A-27-vib-freqshift.wav,2,27,brushing_teeth,94230,A,vibration,freqshift
3-58772-A-42-vib-freqshift.wav,3,42,siren,58772,A,vibration,freqshift
5-157204-B-16-vib-hapticgen.wav,5,16,wind,157204,B,vibration,hapticgen
4-133674-A-26-vib-pitchmatch.wav,4,26,laughing,133674,A,vibration,pitchmatch
2-50667-A-41-vib-percept.wav,2,41,chainsaw,50667,A,vibration,percept
2-77347-A-46-vib-freqshift.wav,2,46,church_bells,77347,A,vibration,freqshift
4-125072-A-19-vib-freqshift.wav,4,19,thunderstorm,125072,A,vibration,freqshift
4-181707-A-32-vib-freqshift.wav,4,32,keyboard_typing,181707,A,vibration,freqshift
4-184575-A-0-vib-percept.wav,4,0,dog,184575,A,vibration,percept
3-146964-A-5-vib-hapticgen.wav,3,5,cat,146964,A,vibration,hapticgen
2-98392-A-23-vib-freqshift.wav,2,23,breathing,98392,A,vibration,freqshift
5-207781-A-17-vib-freqshift.wav,5,17,pouring_water,207781,A,vibration,freqshift
3-152912-A-26-vib-freqshift.wav,3,26,laughing,152912,A,vibration,freqshift
5-207836-D-29-vib-pitchmatch.wav,5,29,drinking_sipping,207836,D,vibration,pitchmatch
4-161103-A-47-vib-hapticgen.wav,4,47,airplane,161103,A,vibration,hapticgen
5-210540-A-13-vib-percept.wav,5,13,crickets,210540,A,vibration,percept
1-13572-A-46-vib-pitchmatch.wav,1,46,church_bells,13572,A,vibration,pitchmatch
3-103401-D-33-vib-freqshift.wav,3,33,door_wood_creaks,103401,D,vibration,freqshift
2-52085-B-4-vib-freqshift.wav,2,4,frog,52085,B,vibration,freqshift
1-110537-A-22-vib-percept.wav,1,22,clapping,110537,A,vibration,percept
1-19872-A-36-vib-hapticgen.wav,1,36,vacuum_cleaner,19872,A,vibration,hapticgen
3-159348-A-36-vib-percept.wav,3,36,vacuum_cleaner,159348,A,vibration,percept
4-205738-A-22-vib-percept.wav,4,22,clapping,205738,A,vibration,percept
3-147342-A-34-vib-percept.wav,3,34,can_opening,147342,A,vibration,percept
4-213193-A-29-vib-freqshift.wav,4,29,drinking_sipping,213193,A,vibration,freqshift
2-60795-A-26-vib-percept.wav,2,26,laughing,60795,A,vibration,percept
3-197435-B-22-vib-percept.wav,3,22,clapping,197435,B,vibration,percept
2-100648-A-43-vib-hapticgen.wav,2,43,car_horn,100648,A,vibration,hapticgen
2-182508-B-8-vib-pitchmatch.wav,2,8,sheep,182508,B,vibration,pitchmatch
5-244178-A-32-vib-freqshift.wav,5,32,keyboard_typing,244178,A,vibration,freqshift
3-152007-E-20-vib-hapticgen.wav,3,20,crying_baby,152007,E,vibration,hapticgen
5-250258-A-49-vib-hapticgen.wav,5,49,hand_saw,250258,A,vibration,hapticgen
3-246513-B-16-vib-hapticgen.wav,3,16,wind,246513,B,vibration,hapticgen
5-211197-A-24-vib-percept.wav,5,24,coughing,211197,A,vibration,percept
4-194808-A-29-vib-hapticgen.wav,4,29,drinking_sipping,194808,A,vibration,hapticgen
4-132383-A-2-vib-freqshift.wav,4,2,pig,132383,A,vibration,freqshift
1-51170-A-18-vib-percept.wav,1,18,toilet_flush,51170,A,vibration,percept
4-164243-A-26-vib-freqshift.wav,4,26,laughing,164243,A,vibration,freqshift
1-137-A-32-vib-pitchmatch.wav,1,32,keyboard_typing,137,A,vibration,pitchmatch
5-194930-B-1-vib-pitchmatch.wav,5,1,rooster,194930,B,vibration,pitchmatch
4-165845-B-45-vib-hapticgen.wav,4,45,train,165845,B,vibration,hapticgen
4-182613-B-11-vib-freqshift.wav,4,11,sea_waves,182613,B,vibration,freqshift
5-198411-C-20-vib-pitchmatch.wav,5,20,crying_baby,198411,C,vibration,pitchmatch
1-67432-A-27-vib-pitchmatch.wav,1,27,brushing_teeth,67432,A,vibration,pitchmatch
5-197118-A-45-vib-freqshift.wav,5,45,train,197118,A,vibration,freqshift
1-30226-A-0-vib-hapticgen.wav,1,0,dog,30226,A,vibration,hapticgen
2-103426-A-3-vib-freqshift.wav,2,3,cow,103426,A,vibration,freqshift
3-152007-D-20-vib-percept.wav,3,20,crying_baby,152007,D,vibration,percept
3-98771-A-18-vib-percept.wav,3,18,toilet_flush,98771,A,vibration,percept
2-25292-A-22-vib-freqshift.wav,2,22,clapping,25292,A,vibration,freqshift
1-39901-B-11-vib-freqshift.wav,1,11,sea_waves,39901,B,vibration,freqshift
3-62878-B-42-vib-hapticgen.wav,3,42,siren,62878,B,vibration,hapticgen
5-243459-B-14-vib-hapticgen.wav,5,14,chirping_birds,243459,B,vibration,hapticgen
2-70280-A-18-vib-percept.wav,2,18,toilet_flush,70280,A,vibration,percept
4-185619-A-21-vib-percept.wav,4,21,sneezing,185619,A,vibration,percept
3-105235-A-7-vib-pitchmatch.wav,3,7,insects,105235,A,vibration,pitchmatch
2-106486-A-44-vib-percept.wav,2,44,engine,106486,A,vibration,percept
3-152007-B-20-vib-pitchmatch.wav,3,20,crying_baby,152007,B,vibration,pitchmatch
3-112522-A-27-vib-percept.wav,3,27,brushing_teeth,112522,A,vibration,percept
1-76831-B-42-vib-pitchmatch.wav,1,42,siren,76831,B,vibration,pitchmatch
5-177957-D-40-vib-hapticgen.wav,5,40,helicopter,177957,D,vibration,hapticgen
3-182023-A-30-vib-percept.wav,3,30,door_wood_knock,182023,A,vibration,percept
5-243036-A-29-vib-freqshift.wav,5,29,drinking_sipping,243036,A,vibration,freqshift
3-146972-A-5-vib-hapticgen.wav,3,5,cat,146972,A,vibration,hapticgen
4-149940-A-5-vib-percept.wav,4,5,cat,149940,A,vibration,percept
2-69131-A-5-vib-hapticgen.wav,2,5,cat,69131,A,vibration,hapticgen
4-188191-B-29-vib-freqshift.wav,4,29,drinking_sipping,188191,B,vibration,freqshift
3-151269-A-35-vib-hapticgen.wav,3,35,washing_machine,151269,A,vibration,hapticgen
3-115382-A-44-vib-percept.wav,3,44,engine,115382,A,vibration,percept
3-146186-A-44-vib-percept.wav,3,44,engine,146186,A,vibration,percept
2-102414-C-17-vib-freqshift.wav,2,17,pouring_water,102414,C,vibration,freqshift
1-116765-A-41-vib-freqshift.wav,1,41,chainsaw,116765,A,vibration,freqshift
4-161579-A-40-vib-hapticgen.wav,4,40,helicopter,161579,A,vibration,hapticgen
5-261439-A-15-vib-freqshift.wav,5,15,water_drops,261439,A,vibration,freqshift
5-234247-A-37-vib-hapticgen.wav,5,37,clock_alarm,234247,A,vibration,hapticgen
4-168155-A-15-vib-hapticgen.wav,4,15,water_drops,168155,A,vibration,hapticgen
4-182034-A-30-vib-freqshift.wav,4,30,door_wood_knock,182034,A,vibration,freqshift
1-260640-C-2-vib-freqshift.wav,1,2,pig,260640,C,vibration,freqshift
1-24524-B-19-vib-pitchmatch.wav,1,19,thunderstorm,24524,B,vibration,pitchmatch
5-193339-A-10-vib-hapticgen.wav,5,10,rain,193339,A,vibration,hapticgen
3-146033-A-13-vib-freqshift.wav,3,13,crickets,146033,A,vibration,freqshift
2-82274-B-5-vib-percept.wav,2,5,cat,82274,B,vibration,percept
3-166125-B-23-vib-hapticgen.wav,3,23,breathing,166125,B,vibration,hapticgen
1-69422-A-3-vib-percept.wav,1,3,cow,69422,A,vibration,percept
4-251645-A-49-vib-hapticgen.wav,4,49,hand_saw,251645,A,vibration,hapticgen
3-51731-B-42-vib-percept.wav,3,42,siren,51731,B,vibration,percept
1-69760-A-16-vib-freqshift.wav,1,16,wind,69760,A,vibration,freqshift
3-154781-A-32-vib-freqshift.wav,3,32,keyboard_typing,154781,A,vibration,freqshift
1-39901-A-11-vib-pitchmatch.wav,1,11,sea_waves,39901,A,vibration,pitchmatch
3-163727-A-3-vib-percept.wav,3,3,cow,163727,A,vibration,percept
2-102568-A-35-vib-pitchmatch.wav,2,35,washing_machine,102568,A,vibration,pitchmatch
1-30709-B-23-vib-freqshift.wav,1,23,breathing,30709,B,vibration,freqshift
4-201988-A-44-vib-pitchmatch.wav,4,44,engine,201988,A,vibration,pitchmatch
2-78562-A-37-vib-percept.wav,2,37,clock_alarm,78562,A,vibration,percept
4-107117-A-33-vib-percept.wav,4,33,door_wood_creaks,107117,A,vibration,percept
3-159348-A-36-vib-freqshift.wav,3,36,vacuum_cleaner,159348,A,vibration,freqshift
5-185908-A-18-vib-freqshift.wav,5,18,toilet_flush,185908,A,vibration,freqshift
2-69131-B-5-vib-hapticgen.wav,2,5,cat,69131,B,vibration,hapticgen
1-24074-A-43-vib-pitchmatch.wav,1,43,car_horn,24074,A,vibration,pitchmatch
2-173618-A-39-vib-hapticgen.wav,2,39,glass_breaking,173618,A,vibration,hapticgen
4-198841-A-37-vib-pitchmatch.wav,4,37,clock_alarm,198841,A,vibration,pitchmatch
1-24524-C-19-vib-freqshift.wav,1,19,thunderstorm,24524,C,vibration,freqshift
1-61261-A-44-vib-freqshift.wav,1,44,engine,61261,A,vibration,freqshift
3-159445-B-45-vib-hapticgen.wav,3,45,train,159445,B,vibration,hapticgen
3-216284-A-39-vib-hapticgen.wav,3,39,glass_breaking,216284,A,vibration,hapticgen
5-209992-A-44-vib-hapticgen.wav,5,44,engine,209992,A,vibration,hapticgen
5-243036-A-29-vib-pitchmatch.wav,5,29,drinking_sipping,243036,A,vibration,pitchmatch
5-177957-E-40-vib-pitchmatch.wav,5,40,helicopter,177957,E,vibration,pitchmatch
3-188390-A-6-vib-percept.wav,3,6,hen,188390,A,vibration,percept
1-260640-B-2-vib-percept.wav,1,2,pig,260640,B,vibration,percept
2-125520-A-43-vib-freqshift.wav,2,43,car_horn,125520,A,vibration,freqshift
2-60795-A-26-vib-pitchmatch.wav,2,26,laughing,60795,A,vibration,pitchmatch
5-244178-A-32-vib-pitchmatch.wav,5,32,keyboard_typing,244178,A,vibration,pitchmatch
3-124600-A-19-vib-freqshift.wav,3,19,thunderstorm,124600,A,vibration,freqshift
3-103050-A-19-vib-hapticgen.wav,3,19,thunderstorm,103050,A,vibration,hapticgen
1-30709-B-23-vib-pitchmatch.wav,1,23,breathing,30709,B,vibration,pitchmatch
3-249913-A-25-vib-pitchmatch.wav,3,25,footsteps,249913,A,vibration,pitchmatch
3-51909-A-42-vib-percept.wav,3,42,siren,51909,A,vibration,percept
5-216131-A-32-vib-hapticgen.wav,5,32,keyboard_typing,216131,A,vibration,hapticgen
4-171706-A-23-vib-freqshift.wav,4,23,breathing,171706,A,vibration,freqshift
4-144083-B-16-vib-hapticgen.wav,4,16,wind,144083,B,vibration,hapticgen
3-164216-C-6-vib-pitchmatch.wav,3,6,hen,164216,C,vibration,pitchmatch
5-193339-A-10-vib-percept.wav,5,10,rain,193339,A,vibration,percept
3-70962-B-4-vib-percept.wav,3,4,frog,70962,B,vibration,percept
3-259622-A-44-vib-hapticgen.wav,3,44,engine,259622,A,vibration,hapticgen
5-200461-A-11-vib-pitchmatch.wav,5,11,sea_waves,200461,A,vibration,pitchmatch
5-249748-A-28-vib-hapticgen.wav,5,28,snoring,249748,A,vibration,hapticgen
5-198411-C-20-vib-hapticgen.wav,5,20,crying_baby,198411,C,vibration,hapticgen
3-142593-A-38-vib-freqshift.wav,3,38,clock_tick,142593,A,vibration,freqshift
5-204352-B-13-vib-pitchmatch.wav,5,13,crickets,204352,B,vibration,pitchmatch
5-253085-B-3-vib-pitchmatch.wav,5,3,cow,253085,B,vibration,pitchmatch
1-977-A-39-vib-percept.wav,1,39,glass_breaking,977,A,vibration,percept
3-71964-B-4-vib-pitchmatch.wav,3,4,frog,71964,B,vibration,pitchmatch
2-166644-C-2-vib-freqshift.wav,2,2,pig,166644,C,vibration,freqshift
3-155766-A-13-vib-hapticgen.wav,3,13,crickets,155766,A,vibration,hapticgen
5-233160-A-1-vib-freqshift.wav,5,1,rooster,233160,A,vibration,freqshift
4-198962-B-25-vib-hapticgen.wav,4,25,footsteps,198962,B,vibration,hapticgen
1-22694-A-20-vib-percept.wav,1,20,crying_baby,22694,A,vibration,percept
3-153444-A-32-vib-hapticgen.wav,3,32,keyboard_typing,153444,A,vibration,hapticgen
3-154758-A-44-vib-freqshift.wav,3,44,engine,154758,A,vibration,freqshift
5-235874-A-28-vib-hapticgen.wav,5,28,snoring,235874,A,vibration,hapticgen
2-209472-A-25-vib-freqshift.wav,2,25,footsteps,209472,A,vibration,freqshift
4-185575-C-20-vib-percept.wav,4,20,crying_baby,185575,C,vibration,percept
4-186936-A-44-vib-freqshift.wav,4,44,engine,186936,A,vibration,freqshift
4-187504-A-17-vib-pitchmatch.wav,4,17,pouring_water,187504,A,vibration,pitchmatch
2-60795-A-26-vib-hapticgen.wav,2,26,laughing,60795,A,vibration,hapticgen
1-69165-A-34-vib-freqshift.wav,1,34,can_opening,69165,A,vibration,freqshift
4-160999-A-10-vib-hapticgen.wav,4,10,rain,160999,A,vibration,hapticgen
1-53501-A-32-vib-pitchmatch.wav,1,32,keyboard_typing,53501,A,vibration,pitchmatch
3-68630-B-40-vib-freqshift.wav,3,40,helicopter,68630,B,vibration,freqshift
5-214869-A-9-vib-pitchmatch.wav,5,9,crow,214869,A,vibration,pitchmatch
4-108352-A-33-vib-percept.wav,4,33,door_wood_creaks,108352,A,vibration,percept
2-32515-A-4-vib-pitchmatch.wav,2,4,frog,32515,A,vibration,pitchmatch
3-181278-A-22-vib-hapticgen.wav,3,22,clapping,181278,A,vibration,hapticgen
5-240671-A-44-vib-pitchmatch.wav,5,44,engine,240671,A,vibration,pitchmatch
2-120218-B-30-vib-pitchmatch.wav,2,30,door_wood_knock,120218,B,vibration,pitchmatch
3-94343-A-25-vib-hapticgen.wav,3,25,footsteps,94343,A,vibration,hapticgen
5-251957-A-47-vib-pitchmatch.wav,5,47,airplane,251957,A,vibration,pitchmatch
2-83667-A-34-vib-percept.wav,2,34,can_opening,83667,A,vibration,percept
5-215658-A-12-vib-hapticgen.wav,5,12,crackling_fire,215658,A,vibration,hapticgen
3-253084-A-2-vib-freqshift.wav,3,2,pig,253084,A,vibration,freqshift
2-64962-A-15-vib-hapticgen.wav,2,15,water_drops,64962,A,vibration,hapticgen
1-68670-A-34-vib-pitchmatch.wav,1,34,can_opening,68670,A,vibration,pitchmatch
4-152995-A-24-vib-pitchmatch.wav,4,24,coughing,152995,A,vibration,pitchmatch
2-28314-A-12-vib-freqshift.wav,2,12,crackling_fire,28314,A,vibration,freqshift
3-62878-A-42-vib-percept.wav,3,42,siren,62878,A,vibration,percept
4-171396-A-24-vib-hapticgen.wav,4,24,coughing,171396,A,vibration,hapticgen
3-93010-A-18-vib-percept.wav,3,18,toilet_flush,93010,A,vibration,percept
4-107117-A-33-vib-freqshift.wav,4,33,door_wood_creaks,107117,A,vibration,freqshift
2-107228-A-44-vib-pitchmatch.wav,2,44,engine,107228,A,vibration,pitchmatch
4-188878-A-30-vib-freqshift.wav,4,30,door_wood_knock,188878,A,vibration,freqshift
1-51805-G-33-vib-pitchmatch.wav,1,33,door_wood_creaks,51805,G,vibration,pitchmatch
1-19872-B-36-vib-percept.wav,1,36,vacuum_cleaner,19872,B,vibration,percept
5-207811-B-35-vib-pitchmatch.wav,5,35,washing_machine,207811,B,vibration,pitchmatch
3-118487-A-26-vib-freqshift.wav,3,26,laughing,118487,A,vibration,freqshift
3-117504-A-16-vib-freqshift.wav,3,16,wind,117504,A,vibration,freqshift
2-112213-A-39-vib-pitchmatch.wav,2,39,glass_breaking,112213,A,vibration,pitchmatch
5-204741-A-46-vib-hapticgen.wav,5,46,church_bells,204741,A,vibration,hapticgen
1-18527-A-44-vib-pitchmatch.wav,1,44,engine,18527,A,vibration,pitchmatch
1-28135-B-11-vib-pitchmatch.wav,1,11,sea_waves,28135,B,vibration,pitchmatch
3-155312-A-0-vib-freqshift.wav,3,0,dog,155312,A,vibration,freqshift
4-171823-A-13-vib-freqshift.wav,4,13,crickets,171823,A,vibration,freqshift
3-144128-B-23-vib-percept.wav,3,23,breathing,144128,B,vibration,percept
3-145387-A-29-vib-percept.wav,3,29,drinking_sipping,145387,A,vibration,percept
3-116135-A-1-vib-pitchmatch.wav,3,1,rooster,116135,A,vibration,pitchmatch
2-117615-D-48-vib-percept.wav,2,48,fireworks,117615,D,vibration,percept
4-204612-A-31-vib-percept.wav,4,31,mouse_click,204612,A,vibration,percept
4-144083-B-16-vib-pitchmatch.wav,4,16,wind,144083,B,vibration,pitchmatch
2-71162-A-1-vib-percept.wav,2,1,rooster,71162,A,vibration,percept
5-216368-A-28-vib-hapticgen.wav,5,28,snoring,216368,A,vibration,hapticgen
4-155670-A-26-vib-freqshift.wav,4,26,laughing,155670,A,vibration,freqshift
3-144128-B-23-vib-pitchmatch.wav,3,23,breathing,144128,B,vibration,pitchmatch
2-126756-A-29-vib-hapticgen.wav,2,29,drinking_sipping,126756,A,vibration,hapticgen
3-193767-A-47-vib-percept.wav,3,47,airplane,193767,A,vibration,percept
5-218981-A-30-vib-percept.wav,5,30,door_wood_knock,218981,A,vibration,percept
2-78799-A-47-vib-percept.wav,2,47,airplane,78799,A,vibration,percept
5-232802-A-31-vib-pitchmatch.wav,5,31,mouse_click,232802,A,vibration,pitchmatch
2-99796-A-32-vib-freqshift.wav,2,32,keyboard_typing,99796,A,vibration,freqshift
1-61221-A-17-vib-freqshift.wav,1,17,pouring_water,61221,A,vibration,freqshift
1-54747-A-46-vib-pitchmatch.wav,1,46,church_bells,54747,A,vibration,pitchmatch
1-68628-A-27-vib-pitchmatch.wav,1,27,brushing_teeth,68628,A,vibration,pitchmatch
1-84704-A-39-vib-pitchmatch.wav,1,39,glass_breaking,84704,A,vibration,pitchmatch
4-165791-B-45-vib-percept.wav,4,45,train,165791,B,vibration,percept
4-140034-A-46-vib-hapticgen.wav,4,46,church_bells,140034,A,vibration,hapticgen
1-32318-A-0-vib-percept.wav,1,0,dog,32318,A,vibration,percept
2-50668-A-41-vib-percept.wav,2,41,chainsaw,50668,A,vibration,percept
2-51173-A-35-vib-percept.wav,2,35,washing_machine,51173,A,vibration,percept
1-26188-A-30-vib-percept.wav,1,30,door_wood_knock,26188,A,vibration,percept
2-134049-A-6-vib-hapticgen.wav,2,6,hen,134049,A,vibration,hapticgen
2-76408-A-22-vib-percept.wav,2,22,clapping,76408,A,vibration,percept
3-132747-A-26-vib-pitchmatch.wav,3,26,laughing,132747,A,vibration,pitchmatch
3-172881-A-48-vib-hapticgen.wav,3,48,fireworks,172881,A,vibration,hapticgen
4-135439-A-18-vib-freqshift.wav,4,18,toilet_flush,135439,A,vibration,freqshift
1-19872-A-36-vib-pitchmatch.wav,1,36,vacuum_cleaner,19872,A,vibration,pitchmatch
1-196660-B-8-vib-pitchmatch.wav,1,8,sheep,196660,B,vibration,pitchmatch
4-133895-A-7-vib-pitchmatch.wav,4,7,insects,133895,A,vibration,pitchmatch
4-107120-A-33-vib-percept.wav,4,33,door_wood_creaks,107120,A,vibration,percept
5-238492-A-23-vib-hapticgen.wav,5,23,breathing,238492,A,vibration,hapticgen
2-118072-A-0-vib-freqshift.wav,2,0,dog,118072,A,vibration,freqshift
3-197435-B-22-vib-freqshift.wav,3,22,clapping,197435,B,vibration,freqshift
5-157204-A-16-vib-pitchmatch.wav,5,16,wind,157204,A,vibration,pitchmatch
2-205966-A-16-vib-pitchmatch.wav,2,16,wind,205966,A,vibration,pitchmatch
5-263491-A-25-vib-hapticgen.wav,5,25,footsteps,263491,A,vibration,hapticgen
2-144137-A-43-vib-freqshift.wav,2,43,car_horn,144137,A,vibration,freqshift
3-152007-B-20-vib-freqshift.wav,3,20,crying_baby,152007,B,vibration,freqshift
4-178402-A-43-vib-pitchmatch.wav,4,43,car_horn,178402,A,vibration,pitchmatch
4-182039-A-30-vib-freqshift.wav,4,30,door_wood_knock,182039,A,vibration,freqshift
2-125821-A-13-vib-percept.wav,2,13,crickets,125821,A,vibration,percept
5-257642-A-39-vib-hapticgen.wav,5,39,glass_breaking,257642,A,vibration,hapticgen
4-168446-A-45-vib-freqshift.wav,4,45,train,168446,A,vibration,freqshift
5-184323-A-42-vib-percept.wav,5,42,siren,184323,A,vibration,percept
4-195707-A-13-vib-freqshift.wav,4,13,crickets,195707,A,vibration,freqshift
3-166324-A-15-vib-percept.wav,3,15,water_drops,166324,A,vibration,percept
1-31748-A-21-vib-freqshift.wav,1,21,sneezing,31748,A,vibration,freqshift
1-223162-A-25-vib-hapticgen.wav,1,25,footsteps,223162,A,vibration,hapticgen
5-177957-E-40-vib-percept.wav,5,40,helicopter,177957,E,vibration,percept
2-54962-A-23-vib-percept.wav,2,23,breathing,54962,A,vibration,percept
1-57795-A-8-vib-percept.wav,1,8,sheep,57795,A,vibration,percept
3-197435-B-22-vib-pitchmatch.wav,3,22,clapping,197435,B,vibration,pitchmatch
4-181362-A-13-vib-pitchmatch.wav,4,13,crickets,181362,A,vibration,pitchmatch
1-155858-A-25-vib-hapticgen.wav,1,25,footsteps,155858,A,vibration,hapticgen
4-168868-A-17-vib-percept.wav,4,17,pouring_water,168868,A,vibration,percept
5-218196-A-27-vib-percept.wav,5,27,brushing_teeth,218196,A,vibration,percept
2-104476-A-37-vib-freqshift.wav,2,37,clock_alarm,104476,A,vibration,freqshift
3-103401-C-33-vib-hapticgen.wav,3,33,door_wood_creaks,103401,C,vibration,hapticgen
1-101296-B-19-vib-pitchmatch.wav,1,19,thunderstorm,101296,B,vibration,pitchmatch
5-198373-A-46-vib-freqshift.wav,5,46,church_bells,198373,A,vibration,freqshift
3-139331-A-27-vib-pitchmatch.wav,3,27,brushing_teeth,139331,A,vibration,pitchmatch
2-166644-B-2-vib-freqshift.wav,2,2,pig,166644,B,vibration,freqshift
5-253085-B-3-vib-percept.wav,5,3,cow,253085,B,vibration,percept
2-102581-B-29-vib-freqshift.wav,2,29,drinking_sipping,102581,B,vibration,freqshift
4-125825-B-46-vib-percept.wav,4,46,church_bells,125825,B,vibration,percept
5-253101-C-49-vib-percept.wav,5,49,hand_saw,253101,C,vibration,percept
4-213193-A-29-vib-percept.wav,4,29,drinking_sipping,213193,A,vibration,percept
5-211408-A-37-vib-hapticgen.wav,5,37,clock_alarm,211408,A,vibration,hapticgen
2-92978-A-29-vib-hapticgen.wav,2,29,drinking_sipping,92978,A,vibration,hapticgen
5-141683-A-35-vib-freqshift.wav,5,35,washing_machine,141683,A,vibration,freqshift
3-157149-A-10-vib-pitchmatch.wav,3,10,rain,157149,A,vibration,pitchmatch
3-101381-A-33-vib-hapticgen.wav,3,33,door_wood_creaks,101381,A,vibration,hapticgen
3-163459-A-0-vib-hapticgen.wav,3,0,dog,163459,A,vibration,hapticgen
1-27403-A-28-vib-hapticgen.wav,1,28,snoring,27403,A,vibration,hapticgen
4-157297-A-21-vib-hapticgen.wav,4,21,sneezing,157297,A,vibration,hapticgen
1-15689-B-4-vib-pitchmatch.wav,1,4,frog,15689,B,vibration,pitchmatch
1-15689-B-4-vib-percept.wav,1,4,frog,15689,B,vibration,percept
3-145577-A-43-vib-pitchmatch.wav,3,43,car_horn,145577,A,vibration,pitchmatch
3-185456-A-29-vib-hapticgen.wav,3,29,drinking_sipping,185456,A,vibration,hapticgen
3-143119-A-21-vib-hapticgen.wav,3,21,sneezing,143119,A,vibration,hapticgen
1-23706-A-49-vib-percept.wav,1,49,hand_saw,23706,A,vibration,percept
4-59579-B-20-vib-freqshift.wav,4,20,crying_baby,59579,B,vibration,freqshift
5-199284-A-45-vib-pitchmatch.wav,5,45,train,199284,A,vibration,pitchmatch
1-57163-A-38-vib-percept.wav,1,38,clock_tick,57163,A,vibration,percept
4-125825-B-46-vib-hapticgen.wav,4,46,church_bells,125825,B,vibration,hapticgen
5-202020-A-18-vib-hapticgen.wav,5,18,toilet_flush,202020,A,vibration,hapticgen
4-150364-B-46-vib-freqshift.wav,4,46,church_bells,150364,B,vibration,freqshift
4-194808-A-29-vib-percept.wav,4,29,drinking_sipping,194808,A,vibration,percept
3-144891-A-19-vib-freqshift.wav,3,19,thunderstorm,144891,A,vibration,freqshift
1-14262-A-37-vib-percept.wav,1,37,clock_alarm,14262,A,vibration,percept
3-164688-A-38-vib-percept.wav,3,38,clock_tick,164688,A,vibration,percept
4-234644-A-2-vib-percept.wav,4,2,pig,234644,A,vibration,percept
5-189237-A-12-vib-percept.wav,5,12,crackling_fire,189237,A,vibration,percept
5-263775-A-26-vib-percept.wav,5,26,laughing,263775,A,vibration,percept
5-173568-A-33-vib-percept.wav,5,33,door_wood_creaks,173568,A,vibration,percept
5-218196-A-27-vib-freqshift.wav,5,27,brushing_teeth,218196,A,vibration,freqshift
2-50665-A-20-vib-freqshift.wav,2,20,crying_baby,50665,A,vibration,freqshift
2-72547-A-14-vib-hapticgen.wav,2,14,chirping_birds,72547,A,vibration,hapticgen
5-177614-A-5-vib-freqshift.wav,5,5,cat,177614,A,vibration,freqshift
3-180147-A-30-vib-pitchmatch.wav,3,30,door_wood_knock,180147,A,vibration,pitchmatch
4-133674-A-26-vib-hapticgen.wav,4,26,laughing,133674,A,vibration,hapticgen
4-160036-A-33-vib-hapticgen.wav,4,33,door_wood_creaks,160036,A,vibration,hapticgen
5-218494-A-22-vib-percept.wav,5,22,clapping,218494,A,vibration,percept
3-119120-A-48-vib-percept.wav,3,48,fireworks,119120,A,vibration,percept
4-80761-A-42-vib-pitchmatch.wav,4,42,siren,80761,A,vibration,pitchmatch
4-159426-A-9-vib-percept.wav,4,9,crow,159426,A,vibration,percept
3-141684-A-21-vib-hapticgen.wav,3,21,sneezing,141684,A,vibration,hapticgen
5-243459-B-14-vib-percept.wav,5,14,chirping_birds,243459,B,vibration,percept
5-194899-D-3-vib-freqshift.wav,5,3,cow,194899,D,vibration,freqshift
5-213836-B-9-vib-pitchmatch.wav,5,9,crow,213836,B,vibration,pitchmatch
1-77160-A-3-vib-percept.wav,1,3,cow,77160,A,vibration,percept
5-232272-A-44-vib-hapticgen.wav,5,44,engine,232272,A,vibration,hapticgen
1-46274-A-18-vib-hapticgen.wav,1,18,toilet_flush,46274,A,vibration,hapticgen
4-195707-A-13-vib-pitchmatch.wav,4,13,crickets,195707,A,vibration,pitchmatch
1-13572-A-46-vib-freqshift.wav,1,46,church_bells,13572,A,vibration,freqshift
3-145387-A-29-vib-hapticgen.wav,3,29,drinking_sipping,145387,A,vibration,hapticgen
3-142601-A-21-vib-freqshift.wav,3,21,sneezing,142601,A,vibration,freqshift
2-70938-A-42-vib-pitchmatch.wav,2,42,siren,70938,A,vibration,pitchmatch
5-259169-A-5-vib-hapticgen.wav,5,5,cat,259169,A,vibration,hapticgen
2-118104-A-21-vib-freqshift.wav,2,21,sneezing,118104,A,vibration,freqshift
3-144120-A-32-vib-pitchmatch.wav,3,32,keyboard_typing,144120,A,vibration,pitchmatch
4-181999-A-36-vib-percept.wav,4,36,vacuum_cleaner,181999,A,vibration,percept
